subj,PMC,total time,mean x,std x,var x,median x,kurtosis x,skewness x,max x,min x,mean y,std y,var y,median y,kurtosis y,skewness y,max y,min y,mean z,std z,var z,median z,kurtosis z,skewness z,max z,min z,mean Rx,std Rx,var Rx,median Rx,kurtosis Rx,skewness Rx,max Rx,min Rx,mean Ry,std Ry,var Ry,median Ry,kurtosis Ry,skewness Ry,max Ry,min Ry,mean Rz,std Rz,var Rz,median Rz,kurtosis Rz,skewness Rz,max Rz,min Rz,mean tt,std tt,var tt,median tt,kurtosis tt,skewness tt,max tt,min tt,mean tr,std tr,var tr,median tr,kurtosis tr,skewness tr,max tr,min tr
au70_T1,1,722.9875,1.093078674,0.510002781,0.260102836,1.33125,0.346392224,-1.340014695,1.66428,-0.16541,-0.545598343,0.385394695,0.148529071,-0.70429,-0.936474544,0.704356395,0.4969,-1.31926,-0.724244748,0.315746588,0.099695908,-0.7901,-1.064834082,0.41814729,0.08013,-1.3156,0.072087083,0.095466144,0.009113785,0.094587648,-0.881850527,-0.370048113,0.3460256,-0.192020428,0.356687179,0.185568941,0.034435832,0.459844296,-0.090680171,-1.199092728,0.528979507,-0.090090573,-0.138782531,0.053598428,0.002872791,-0.155907504,1.553044579,1.541862224,0.028258191,-0.27118879,8.441919165,6.146851656,37.78378528,10.2179623,-1.498355646,-0.162721398,20.51478869,0,0.050996783,0.034643078,0.001200143,0.06538941,-1.478704923,-0.407751779,0.126884108,0
dl43_T1,1,722.9875,0.481547765,0.296908868,0.088154876,0.55954,-0.99312485,-0.525296867,0.96259,-0.23095,0.096014514,0.152466662,0.023246083,0.0775,-0.988972518,0.082409395,0.45074,-0.28126,-0.823342267,0.464041964,0.215334944,-0.8845,-1.398094014,0.270648628,0.1533,-1.5193,-0.070419685,0.059780159,0.003573667,-0.072685541,-1.167000606,0.142762899,0.077519333,-0.202372357,0.201135182,0.155948903,0.02432006,0.211589987,-1.238933534,-0.076815425,0.463415236,-0.114964737,0.009039398,0.037155283,0.001380515,0.00061932,-0.986016124,0.467274752,0.111018681,-0.063900979,2.533537439,2.712207009,7.356066858,1.305233202,-1.00876673,0.667825709,10.50600146,0,0.010935508,0.015337092,0.000235226,0.002705935,0.630348314,1.404096129,0.060261288,0
dn20_T1,1,722.975,-2.910125441,1.09301123,1.194673549,-3.30642,0.976877574,1.550658256,0.11609,-4.39512,1.495100686,0.552352879,0.305093703,1.515,1.594983601,-1.480515623,2.2525,-0.0965,-2.439613381,0.958939093,0.919564184,-2.8852,0.606146236,1.327645232,0.0952,-3.7203,-0.721965301,0.250916057,0.062958867,-0.774028529,1.785301594,1.639338804,0.028083711,-1.090649728,0.042682262,0.263798453,0.069589624,0.082974563,-1.464270745,-0.07953096,0.516652575,-0.405611905,0.881865491,0.40951238,0.16770039,1.050768693,-0.469048099,-0.956687386,1.412815133,-0.040949027,439.4504952,244.4611621,59761.25978,491.949379,-0.637018333,-0.616421793,1041.677019,0,3.189593609,2.070873314,4.288516282,3.402384395,-0.952262128,-0.113219982,9.984967188,0
dp20_T1,1,723.0,-1.635988016,0.861280329,0.741803805,-1.9424,-0.611617285,0.769401584,0.9811,-2.99582,0.265531898,0.153052889,0.023425187,0.2611,-0.742720036,0.13563523,0.8927,-0.1926,-0.846764894,0.34491884,0.118969006,-0.901,-0.528915925,0.49731871,0.1513,-1.5591,-0.169536525,0.073561708,0.005411325,-0.173824462,-0.55575798,0.244745019,0.057379227,-0.395899622,-0.177770761,0.135360199,0.018322383,-0.232483168,-0.75383706,0.730579881,0.25403424,-0.414179541,0.30370628,0.123610772,0.015279623,0.339094354,0.013146534,-0.981654938,0.506406588,-0.08361583,27.19307979,25.41328478,645.8350432,22.61872463,-0.506992079,0.685080935,120.8781534,0,0.050304718,0.045401276,0.002061276,0.042074596,-0.208511868,0.756060022,0.253798272,0
iy25_T1,1,722.9875,0.119700838,0.121999099,0.01488378,0.09218,-1.157443521,0.283079271,0.42339,-0.133957,-0.1104793,0.131352197,0.0172534,-0.0933,42.07252025,2.044884808,2.42644,-0.5551,-0.373270305,0.220092794,0.048440838,-0.36792,-0.30261602,-0.144003946,0.17431,-1.64088,0.029186483,0.115849115,0.013421017,0.043034028,73.51189788,-4.017709524,0.304914368,-2.528099466,0.005947238,0.015651498,0.000244969,0.006233747,4.102361106,0.45939632,0.189871264,-0.047792384,-0.034850435,0.0329993,0.001088954,-0.028831506,-0.676134486,-0.409478084,0.146808301,-0.174516277,0.123644183,1.128215455,1.272870113,0.03732597,3199.082136,54.81818534,74.19525175,0,0.013445054,0.643811551,0.414493314,3.37878e-05,3170.257446,55.12363618,41.41496564,0
kc73_T1,1,722.9875,0.575474797,0.368141432,0.135528114,0.64295,-0.281176825,-0.509585091,2.0072,-0.7688,-1.430945802,0.700253444,0.490354886,-1.68027,-0.881444459,0.675675514,0.18208,-2.67477,1.814960146,0.873834541,0.763586806,1.9831,-0.721725277,-0.342080256,3.960053,-0.0544,0.593069969,0.28127569,0.079116014,0.688306477,-0.81311983,-0.657037091,1.113185113,-0.071225606,0.26194077,0.123136172,0.015162517,0.286198453,-0.513427182,-0.470135562,0.67099756,-0.050124176,-0.010514,0.070738623,0.005003953,-0.005808592,-0.57892134,0.130578176,0.261601482,-0.22462197,72.42622,76.0428885,5782.520892,60.37356876,4.098507246,1.737711017,548.5278252,0,0.385174284,0.360572288,0.130012375,0.329577015,0.870337578,0.980631704,2.244612592,0
me21_T1,1,722.9125,-3.997608425,1.447500152,2.09525669,-4.6106,0.351111228,1.120682122,0.0174,-6.0286,-0.508560973,0.524191434,0.27477666,-0.31361,-0.976433474,-0.686800546,0.20159,-1.83601,0.830703335,0.654558553,0.428446899,0.55087,-1.024673382,0.590718878,2.43827,-0.18811,0.171388849,0.227469138,0.051742209,0.072260587,-0.677110159,0.879897794,0.806302839,-0.121028661,0.799084176,0.634240342,0.402260811,0.784924464,-1.468877229,0.137012206,1.942452955,-0.099554225,1.981833579,1.023959773,1.048493618,2.194718379,-1.239132627,-0.398057924,3.276328339,-0.006202898,503.6656361,388.9306049,151267.0154,487.9618563,-1.101394795,0.256547446,1490.113729,0,60.97114345,65.523395,4293.315292,29.47669491,-1.08050245,0.632919111,219.6168148,0
mf79_T1,1,722.9875,0.160685002,0.706294037,0.498851266,-0.0768,0.120362863,1.018217424,3.5708,-1.4957,-0.212712408,0.295948465,0.087585494,-0.24749,23.69961157,2.679454978,3.61831,-1.91569,0.928923779,0.49859629,0.248598261,0.983,1.038314542,-0.500912578,3.3322,-2.97841,0.050694248,0.102299054,0.010465096,0.05756267,36.85370006,-3.546322382,0.682418414,-1.438928203,0.116937224,0.077487739,0.00600435,0.117205152,2.201031226,0.826307948,0.64451359,-0.097064487,0.115350341,0.20271886,0.041094936,0.17324982,-0.349785471,-0.691958756,0.654437951,-0.851906662,5.043577734,11.22336738,125.9639753,3.214497107,713.0223046,21.78010632,482.9500934,0,0.017002743,0.12428548,0.015446881,0.005350541,719.2263879,24.6098971,4.959521847,0
nv85_T1,1,722.9875,3.788398267,1.957878215,3.833287105,4.674,-1.239582705,-0.578425799,6.8743,-0.2582,-0.272051497,0.474935396,0.22556363,-0.213,-0.941323804,-0.146832988,0.7936,-1.61258,0.210539604,0.488379306,0.238514346,0.1574,-0.445033821,0.286615752,1.8217,-0.9869,0.127657555,0.18749787,0.035155451,0.139632894,-0.994077284,-0.070690127,0.583669619,-0.313440732,-0.241447899,0.121276236,0.014707925,-0.209697281,-0.71510348,-0.30077283,0.04477471,-0.532506104,-1.487000798,0.711758678,0.506600415,-1.763746783,-1.083718181,0.547975974,0.122900391,-2.562600959,529.0797687,496.6014533,246613.0034,489.7280853,0.115284836,0.744540422,2715.728413,0,11.90592461,11.4260106,130.5537183,10.23033004,-0.339922897,0.754068167,48.14414094,0
pa30_T1,1,722.9875,1.122239041,1.171927347,1.373413706,0.507965,-0.441810006,1.017783174,3.99266,-0.08028,0.749030328,0.530665664,0.281606047,0.6358,-0.745344615,0.620338899,2.6262,-0.0688,-1.044220616,0.748128477,0.559696219,-0.81076,-0.808472014,-0.687310283,0.08172,-3.30866,-0.32494858,0.210233629,0.044198179,-0.289039433,-0.591199164,-0.603361213,0.038042946,-1.141896733,0.48941351,0.521242193,0.271693424,0.206660822,-0.358677167,1.042348159,1.781609694,-0.058629926,0.081158902,0.086214399,0.007432923,0.041703785,-0.920908074,0.730988017,0.399396261,-0.038128453,76.73061417,148.5093131,22055.01608,1.760615304,2.787108301,2.006515122,677.1250721,0,1.460233539,3.001378066,9.008270293,0.016524576,3.62250817,2.176985541,15.38322516,0
qg37_T1,1,722.9875,-0.324007455,0.172692294,0.029822628,-0.3227,-0.497259992,0.141920852,0.153864,-0.92013,-0.530439834,0.365867343,0.133858912,-0.713987,-1.467059361,0.363671968,0.573083,-1.162887,0.331138738,0.279160764,0.077930732,0.4517,-1.530441221,-0.283901255,0.8478,-0.7754,0.151876892,0.109518501,0.011994302,0.202706612,-1.465332745,-0.345042989,0.346213027,-0.207880218,-0.148552504,0.079411637,0.006306208,-0.176002986,-0.867341935,0.544671004,0.040183221,-0.357895892,-0.080283894,0.051644046,0.002667107,-0.100505482,-0.887947472,0.602264758,0.046626687,-0.225112739,0.885441618,0.867114788,0.751888056,0.95524468,-0.476889059,0.572659234,4.792471167,0,0.008223609,0.007616109,5.80051e-05,0.009212294,-0.574733447,0.392470958,0.058500702,0
sc17_T1,1,722.9875,1.314509485,1.014765804,1.029749636,1.15606,-1.247405412,0.330925898,3.35099,-0.23855,-2.255976537,2.107952958,4.443465671,-1.66689,-1.164049439,-0.507879462,0.16014,-6.41729,3.114019755,2.92127328,8.533837577,2.156333,-1.220213916,0.512555292,9.177033,-0.219537,1.088279255,1.001510662,1.003023607,0.838616455,-1.131924485,0.480253745,3.129185788,-0.06005258,-0.046529786,0.135268056,0.018297447,0.010027921,-0.891755992,-0.818637026,0.132869809,-0.374448193,-0.478164515,0.402048864,0.161643289,-0.387457596,-1.30211571,-0.4358701,0.04479732,-1.259131765,2428.243382,4091.049281,16736684.22,74.40563977,1.879531872,1.727117742,18458.84023,0,17.42514399,30.15624189,909.3989248,0.728383849,2.48216915,1.874081173,128.3963636,0
um68_T1,1,722.9875,0.633871764,0.163097892,0.026600922,0.6586,7.988766549,-2.694717189,1.1663,-0.0354,0.163376394,0.165273921,0.027315469,0.17901,-0.761546158,-0.345012144,0.50078,-0.31114,-0.673124566,0.375768089,0.141201657,-0.7217,-0.962336983,0.291588515,0.15149,-1.3809,-0.067015635,0.075864456,0.005755416,-0.072877257,-0.849956396,0.17155343,0.136389405,-0.250134947,0.227454871,0.059227469,0.003507893,0.237499618,7.709429986,-2.647424082,0.416401133,-0.019672884,-0.037472804,0.012778805,0.000163298,-0.03927996,1.494242437,0.921199693,0.017100965,-0.107095431,1.469728699,1.321148132,1.745432387,0.971511252,0.286664788,1.097822623,6.727709004,0,0.005086276,0.003042071,9.2542e-06,0.004404331,3.364029895,1.082137981,0.032545214,0
ut70_T1,1,723.0,-1.046113259,0.600266253,0.360319575,-1.15304,-1.432859728,0.152243844,0.05736,-2.00664,-0.879243379,0.607228753,0.368726758,-1.07798,-1.472477297,0.091709836,0.31886,-1.96798,-0.089055489,0.211804563,0.044861173,-0.12409,-0.335147599,0.537110596,0.5998,-0.7218,0.357801673,0.233331697,0.054443681,0.427488295,-1.41828144,-0.139286673,0.770565335,-0.186839997,-0.182784733,0.108589439,0.011791666,-0.222843428,-1.246917807,0.358679703,0.065550754,-0.363799259,0.234457163,0.12642896,0.015984282,0.227452019,-1.313346123,-0.07049118,0.47218348,-0.036768429,12.17771859,14.12846751,199.6135941,6.340447985,-0.083201151,0.959626655,59.57258367,0,0.154760434,0.178147456,0.031736516,0.083097281,-0.432585679,0.873285274,0.758196021,0
vk04_T1,1,722.9875,2.507143612,1.956594464,3.828261897,2.51036,-0.742050514,0.409372206,7.2814,-0.1507,0.673331187,0.502173931,0.252178657,0.4901,-0.054708199,1.00248871,1.969,-0.1658,-0.709637617,0.530820973,0.281770905,-0.5253,-0.127021101,-0.949282557,0.0853,-2.1088,-0.250573092,0.228851943,0.052373212,-0.149544853,0.46885907,-1.27783594,0.053387634,-0.9126388,0.493042483,0.381417882,0.145479601,0.488310897,-0.796378599,0.437374537,1.438816435,-0.031319298,-0.469632175,0.394135871,0.155343085,-0.455519463,-0.7883241,-0.363403723,0.114169991,-1.409440201,331.6648986,657.7559315,432642.8654,46.25872975,6.136852533,2.554127043,3614.86005,0,1.982601071,4.022589374,16.18122527,0.220411481,6.23545437,2.575801338,22.31069581,0
vq83_T1,1,722.975,-0.107216321,0.301543858,0.090928698,-0.10101,14.84639013,-1.349015017,1.96594,-2.71466,0.68105553,1.946166286,3.787563212,0.21246,37.27020706,5.366743735,18.82543,-3.11007,-0.81624976,1.936799092,3.751190722,-0.30313,30.41923717,-4.575088532,3.04868,-18.28932,-0.384139646,0.868287469,0.75392313,-0.190038744,33.24234433,-4.724869968,3.138669148,-8.29322971,-0.01932809,0.157225285,0.02471979,-0.068365865,6.00702164,1.839794923,1.150295389,-0.516226111,0.060325359,0.168275898,0.028316778,-0.006746197,4.610495737,1.653173246,1.239644975,-0.2173444,2605.766092,27399.2619,750719552.8,0.265493675,194.5497914,13.38518301,473952.669,0,26.92641257,276.7476296,76589.25047,0.005081234,187.4976671,13.12433277,4859.501628,0
ws31_T1,1,722.9875,1.470484504,0.739826459,0.54734319,1.6992,-0.809138072,-0.65390357,2.8391,-0.2015,-0.146752484,0.133999626,0.0179559,-0.12783,-0.797993912,-0.201650012,0.48741,-0.52026,-0.042856366,0.143544867,0.020605129,-0.04073,-0.508046352,0.068864701,0.42622,-0.7001,-0.017179336,0.053420931,0.002853796,-0.016955903,-0.082561722,-0.31829722,0.118020083,-0.312513479,-0.087091665,0.075411034,0.005686824,-0.069764038,-0.947385983,-0.13314934,0.094285132,-0.257635265,-0.788796001,0.365139799,0.133327073,-0.952070237,-0.749824371,0.715239414,0.073080518,-1.278618472,11.31017151,10.79468446,116.5252125,8.827599592,-0.622082752,0.646929141,69.78470979,0,0.849972668,0.749392047,0.561588441,0.875327469,-1.419509419,0.280740516,2.726653247,0
ww25_T1,1,722.9875,-1.096280818,0.894930046,0.800899788,-0.75226,-0.523034742,-0.67699963,0.1334,-4.6423,0.481198277,0.399599499,0.15967976,0.45438,0.908638572,0.592534808,2.75561,-1.47069,-1.002463901,0.619071179,0.383249124,-0.95427,-1.177681353,0.001871423,0.6503,-3.05207,-0.140152661,0.169797879,0.02883132,-0.114784495,1.964588771,-0.839570986,0.735793477,-1.156072682,-0.098290852,0.101411039,0.010284199,-0.038125485,-0.785693101,-0.441786572,0.620230015,-0.348847413,0.170128173,0.214803655,0.04614061,0.084731799,3.651336557,1.623540815,2.074092777,-0.108085352,29.93485276,47.31681798,2238.881263,3.339299982,10.49380295,2.577986176,594.0965731,0,0.061662196,0.319995638,0.102397208,0.001566291,2403.680421,41.78822392,22.44039875,0
xi27_T1,1,722.9875,0.11783806,0.583704993,0.340711519,-0.18407,0.054276723,1.128928914,1.79189,-0.63371,0.738917968,0.351286972,0.123402537,0.683,-1.030281911,0.011890884,1.5233,-0.0875,-1.054848641,0.678801167,0.460771024,-0.9281,-1.17318754,-0.349932402,0.115,-2.6395,-0.336193752,0.196057755,0.038438643,-0.298247788,-1.054401889,-0.253894247,0.059611546,-0.779638248,0.013827812,0.102954323,0.010599593,-0.01128627,1.022620788,1.180088544,0.369456267,-0.156764102,-0.062680826,0.170332315,0.029013098,0.018735668,-0.923774808,-0.732506451,0.172070141,-0.480769742,13.80592695,23.25326658,540.7144069,2.157888527,4.647515816,2.249883342,137.2606105,0,0.079523003,0.138058311,0.019060097,0.010298329,4.847368514,2.30994092,0.730101202,0
xx54_T1,1,722.9875,0.088189292,0.0486096,0.002362893,0.0921,-0.132607509,-0.095817209,0.256,-0.0386,-0.575752434,0.166294981,0.027654021,-0.5985,2.862682191,1.433715803,0.1099,-0.9443,0.259231395,0.106809471,0.011408263,0.2666,-0.243594578,-0.361068849,0.5256,-0.0981,0.182774018,0.05985136,0.003582185,0.188629656,2.041681469,-1.154116679,0.329748699,-0.065337981,0.052948239,0.017962702,0.000322659,0.057166816,-0.271849952,-0.719467758,0.097690236,-0.005181804,0.018982576,0.013898423,0.000193166,0.01836903,0.575325198,0.181977989,0.087568817,-0.036256714,0.241844092,0.190251878,0.036195777,0.202198486,1.368172837,1.216825519,1.348537167,0,0.002029693,0.001695114,2.87341e-06,0.001542801,1.958319905,1.377494662,0.013351911,0
yv98_T1,1,722.975,0.515893915,0.391706233,0.153433773,0.57096,-1.084944086,-0.150334202,1.295329,-0.2921,1.264273909,0.646580544,0.4180664,1.3806,-1.191681943,-0.332014933,2.2351,-0.1945,-1.047596192,0.583491842,0.34046273,-1.1869,-1.32779244,0.345814305,0.2536,-1.9642,-0.502219515,0.28010213,0.078457203,-0.532566277,-1.326304175,0.218456258,0.083265193,-0.928142139,0.044077348,0.073974658,0.00547225,0.030748729,2.057188939,1.375258336,0.337796957,-0.082545492,-0.101077249,0.103875815,0.010790185,-0.138991298,-1.512826578,0.154769643,0.091600239,-0.286673768,24.05977729,25.35693099,642.9739491,13.94441267,-1.084911674,0.638670513,92.93865014,0,0.211718606,0.22972299,0.052772652,0.112954767,-1.088767929,0.672680868,0.805408403,0
au70_T2,1,311.2,-0.289878431,0.14276472,0.020381765,-0.2486,-1.022047388,-0.038367093,0.0391,-0.57193,0.451326191,0.228953398,0.052419659,0.381215,-1.343210028,0.063801197,0.87496,-0.04841,-0.291225556,0.148120391,0.02193965,-0.2449,-1.239061926,-0.092015812,0.1018,-0.6115,-0.171979963,0.079526209,0.006324418,-0.147936774,-1.197434428,-0.012787966,0.031432192,-0.332544962,-0.122883176,0.059465211,0.003536111,-0.114695966,-1.110895889,0.061365531,0.012995169,-0.237047773,-0.004653083,0.014613618,0.000213558,-0.003713092,-0.499443431,-0.129701636,0.044369685,-0.068075101,0.367408669,0.446462255,0.199328545,0.069585302,-0.234816332,1.007048468,1.82938998,0,0.004790811,0.005589489,3.12424e-05,0.0012058,-0.42611473,0.941818563,0.023333931,0
dl43_T2,1,311.2125,0.275764711,0.128860026,0.016604906,0.3233,0.049345846,-0.893273948,0.5005,-0.1714,0.168790811,0.086386055,0.00746255,0.1665,6.194810157,1.035101581,1.0281,-0.0462,-0.25572924,0.089678371,0.00804221,-0.25091,2.257599156,-0.827326438,0.0,-0.78956,-0.060080802,0.031757586,0.001008544,-0.055580634,3.79364082,-1.113140667,0.024561546,-0.328546322,0.095264477,0.045161838,0.002039592,0.113150149,-0.517467239,-0.748441228,0.18638749,-0.044195289,0.02004106,0.015251781,0.000232617,0.022894665,0.388184635,-0.813933803,0.059995893,-0.041461529,0.050298508,0.093166195,0.00867994,0.04061492,799.8795369,25.31088475,3.431518023,0,0.000331382,0.000567737,3.22326e-07,0.000305468,789.2208212,25.45082519,0.020074283,0
